timetableStop_id;station;eva;target;trainCategory;trainNumber;departingLine;plannedDeparture;changedDepartureTime;cancellationTime;eventStatus;departure_delay;operator;Verbindung;week_number
-1239276745961440753-2410271735-1;Wiesbaden Hbf;8000250;Rödermark-Ober Roden;S;35159;1;2024-10-27 17:35:00;2024-10-27 17:42:00;;;7;DB Regio AG;S1;43
5614996010687322541-2411081923-1;Frankfurt(Main)Hbf;8000105;Eltville;VIA;25082;RB10;2024-11-08 19:23:00;2024-11-08 19:44:00;;;21;VIAS GmbH;RB10;44
1116577686148397167-2411081613-7;Frankfurt(Main)Hbf;8000105;Hamburg Hbf;ICE;274;;2024-11-08 19:58:00;2024-11-08 20:06:00;;;8;DB Fernverkehr AG;Frankfurt(Main)Hbf-Hamburg Hbf;44
67517114520381301-2411070532-8;Wiesbaden Hbf;8000250;Köln Hbf;ICE;614;;2024-11-07 09:39:00;2024-11-07 09:50:00;;;11;DB Fernverkehr AG;Wiesbaden Hbf-Köln Hbf;44
3258211536241583978-2411081925-4;Mainz Hbf;8000240;Saarbrücken Hbf;RE;29532;3;2024-11-08 20:00:00;2024-11-08 20:11:00;;;11;DB Regio AG;RE3;44
-8556260374780930425-2411051128-3;Mannheim Hbf;8000244;München Hbf;ICE;517;;2024-11-05 13:31:00;2024-11-05 15:15:00;;;104;DB Fernverkehr AG;Mannheim Hbf-München Hbf;44
-3480652184249646044-2410301735-16;Trier Hbf;8000134;Koblenz Hbf;RE;4133;1;2024-10-30 20:31:00;2024-10-30 20:40:00;;;9;DB Regio AG;RE1;43
-7333166170074547201-2410301933-7;Trier Hbf;8000134;Koblenz Hbf;RE;5133;11;2024-10-30 20:31:00;2024-10-30 20:46:00;;;15;DB Regio AG;RE11;43
-388013222747031970-2411051354-6;Frankfurt(Main)Hbf;8000105;München Hbf;ICE;721;;2024-11-05 15:53:00;2024-11-05 17:43:00;;;110;DB Fernverkehr AG;Frankfurt(Main)Hbf-München Hbf;44
5336277933806116839-2411012119-8;Trier Hbf;8000134;Saarbrücken Hbf;RE;4130;1;2024-11-01 22:49:00;2024-11-01 23:14:00;;;25;DB Regio AG;RE1;43
-5998946182513851637-2411051543-1;Frankfurt(Main)Hbf;8000105;Limburg(Lahn);RB;15268;22;2024-11-05 15:43:00;2024-11-05 15:52:00;;;9;DB Regio AG;RB22;44
6857733995447485164-2411051115-6;Frankfurt(Main)Hbf;8000105;München Hbf;ICE;599;;2024-11-05 15:05:00;2024-11-05 16:17:00;;;72;DB Fernverkehr AG;Frankfurt(Main)Hbf-München Hbf;44
-6869650552962585885-2410291502-6;Mannheim Hbf;8000244;Saarbrücken Hbf;ICE;562;;2024-10-29 17:48:00;2024-10-29 17:55:00;;;7;DB Fernverkehr AG;Mannheim Hbf-Saarbrücken Hbf;43
1140779865956290650-2410291446-6;Mannheim Hbf;8000244;Hamburg Hbf;ICE;594;;2024-10-29 17:31:00;2024-10-29 17:37:00;;;6;DB Fernverkehr AG;Mannheim Hbf-Hamburg Hbf;43
3704713885565394549-2411061036-9;Mainz Hbf;8000240;Linz Hbf;ICE;29;;2024-11-06 13:42:00;2024-11-06 14:10:00;;;28;DB Fernverkehr AG;Mainz Hbf-Linz Hbf;44
5584951221219522401-2410312229-24;Mannheim Hbf;8000244;Mosbach(Baden);S;38265;2;2024-11-01 00:21:00;2024-11-01 00:52:00;;;31;DB Regio AG;S2;43
673542592246716258-2411010041-1;Mannheim Hbf;8000244;Heidelberg Hbf;S;38203;2;2024-11-01 00:41:00;2024-11-01 00:53:00;;;12;DB Regio AG;S2;43
9112893064709251162-2410311925-1;Frankfurt(Main)Hbf;8000105;Erbach(Odenw);VIA;25183;RB82;2024-10-31 19:25:00;2024-10-31 19:39:00;;;14;VIAS GmbH;RB82;43
-4933670799214201742-2411051113-7;Wiesbaden Hbf;8000250;Köln Hbf;ICE;108;;2024-11-05 14:39:00;2024-11-05 15:11:00;;;32;DB Fernverkehr AG;Wiesbaden Hbf-Köln Hbf;44
791241597583737315-2411040746-23;Mannheim Hbf;8000244;Osterburken;S;38115;1;2024-11-04 09:38:00;2024-11-04 09:47:00;;;9;DB Regio AG;S1;44
5380730110829010479-2411060420-19;Mannheim Hbf;8000244;Kaiserslautern Hbf;S;38254;2;2024-11-06 05:26:00;2024-11-06 05:41:00;;;15;DB Regio AG;S2;44
9170315438423023593-2411060420-19;Mannheim Hbf;8000244;Germersheim;S;38302;3;2024-11-06 05:26:00;2024-11-06 05:41:00;;;15;DB Regio AG;S3;44
9150353928964864760-2411060555-1;Mannheim Hbf;8000244;Karlsruhe-Durlach;RE;26123;73;2024-11-06 05:55:00;2024-11-06 06:32:00;;;37;DB Regio AG;RE73;44
4856159819100287634-2411022058-22;Mainz Hbf;8000240;Wiesbaden Hbf;S;35870;8;2024-11-02 21:59:00;2024-11-02 22:05:00;;;6;DB Regio AG;S8;43
-8147699513644188353-2410251817-8;Mannheim Hbf;8000244;Karlsruhe Hbf;ICE;877;;2024-10-25 23:32:00;2024-10-26 00:00:00;;;28;DB Fernverkehr AG;Mannheim Hbf-Karlsruhe Hbf;42
-150082420686992760-2411042219-8;Trier Hbf;8000134;Saarbrücken Hbf;RE;4134;1;2024-11-04 23:45:00;2024-11-05 00:00:00;;;15;DB Regio AG;RE1;44
1334397979105706500-2411091935-1;Wiesbaden Hbf;8000250;Rödermark-Ober Roden;S;35167;1;2024-11-09 19:35:00;2024-11-09 19:42:00;;;7;DB Regio AG;S1;44
5139034167922634800-2411091942-1;Wiesbaden Hbf;8000250;Aschaffenburg Hbf;HLB;28731;RB75;2024-11-09 19:42:00;2024-11-09 19:49:00;;;7;Hessische Landesbahn;RB75;44
-4237730497209642549-2411091349-13;Mainz Hbf;8000240;Frankfurt(Main)Hbf;N;12220;SE14;2024-11-09 14:49:00;2024-11-09 14:58:00;;;9;DB Regio AG;SE14;44
-2240920776534364587-2410260510-29;Trier Hbf;8000134;Perl;RB;12188;82;2024-10-26 07:06:00;2024-10-26 07:16:00;;;10;DB Regio AG;RB82;42
1936514211991480874-2411060941-1;Trier Hbf;8000134;Oberlahnstein;RB;12109;81;2024-11-06 09:41:00;2024-11-06 09:48:00;;;7;DB Regio AG;RB81;44
5937263210931922263-2411041816-24;Mainz Hbf;8000240;Wiesbaden Hbf;S;35860;8;2024-11-04 19:29:00;2024-11-04 19:52:00;2024-11-04 18:52:00;c;23;DB Regio AG;S8;44
-3796875127519716728-2411060833-7;Trier Hbf;8000134;Koblenz Hbf;RE;5111;11;2024-11-06 09:31:00;2024-11-06 09:39:00;;;8;DB Regio AG;RE11;44
-6759971832071561045-2411041651-13;Mainz Hbf;8000240;Frankfurt(Main)Hbf;RE;29527;3;2024-11-04 19:10:00;2024-11-04 19:18:00;;;8;DB Regio AG;RE3;44
8059786870833414089-2411060649-15;Trier Hbf;8000134;Oberlahnstein;RB;12105;81;2024-11-06 07:41:00;2024-11-06 07:48:00;;;7;DB Regio AG;RB81;44
-8018320325830980126-2410261358-22;Mainz Hbf;8000240;Wiesbaden Hbf;S;35842;8;2024-10-26 14:59:00;2024-10-26 15:46:00;;;47;DB Regio AG;S8;42
-3340209995230219952-2411060750-1;Trier Hbf;8000134;Perl;RB;12150;82;2024-11-06 07:50:00;2024-11-06 07:57:00;;;7;DB Regio AG;RB82;44
-7009973240773730981-2411060603-10;Trier Hbf;8000134;Luxembourg;RE;5100;11;2024-11-06 07:37:00;2024-11-06 07:49:00;;;12;DB Regio AG;RE11;44
1658752204082531365-2411060724-18;Mannheim Hbf;8000244;Germersheim;S;38318;3;2024-11-06 08:31:00;2024-11-06 09:02:00;;;31;DB Regio AG;S3;44
7537395545451740415-2410291728-7;Mainz Hbf;8000240;Köln Hbf;ICE;512;;2024-10-29 21:21:00;2024-10-29 21:41:00;;;20;DB Fernverkehr AG;Mainz Hbf-Köln Hbf;43
-8129475528342617036-2410292103-1;Mainz Hbf;8000240;Alzey;RE;29228;13;2024-10-29 21:03:00;2024-10-29 21:10:00;;;7;DB Regio AG;RE13;43
-8268694750320495559-2410292118-4;Mainz Hbf;8000240;Offenbach(Main)Ost;S;35873;8;2024-10-29 21:32:00;2024-10-29 21:42:00;;;10;DB Regio AG;S8;43
-5225755319027669192-2411040607-3;Wiesbaden Hbf;8000250;Basel SBB;ICE;101;;2024-11-04 07:26:00;2024-11-04 07:42:00;;;16;DB Fernverkehr AG;Wiesbaden Hbf-Basel SBB;44
-777900049881928939-2410292156-1;Mainz Hbf;8000240;Saarbrücken Hbf;RE;29536;3;2024-10-29 21:56:00;2024-10-29 22:02:00;;;6;DB Regio AG;RE3;43
5815688760044453079-2411060655-23;Mannheim Hbf;8000244;Osterburken;S;38113;1;2024-11-06 08:37:00;2024-11-06 08:56:00;;;19;DB Regio AG;S1;44
7394330786495536556-2411060705-3;Mannheim Hbf;8000244;München Hbf;ICE;591;;2024-11-06 08:30:00;2024-11-06 08:42:00;;;12;DB Fernverkehr AG;Mannheim Hbf-München Hbf;44
-7958939615159027987-2410260717-10;Mainz Hbf;8000240;Hamburg-Altona;ICE;928;;2024-10-26 12:20:00;2024-10-26 12:50:00;2024-10-26 13:12:00;c;30;DB Fernverkehr AG;Mainz Hbf-Hamburg-Altona;42
1865520950156468952-2411040346-24;Mainz Hbf;8000240;Wiesbaden Hbf;S;35802;8;2024-11-04 04:59:00;2024-11-04 05:06:00;;;7;DB Regio AG;S8;44
-2104065586110452769-2411041916-24;Mainz Hbf;8000240;Wiesbaden Hbf;S;35864;8;2024-11-04 20:29:00;2024-11-04 20:38:00;;;9;DB Regio AG;S8;44
4218053850205204069-2411041618-8;Mainz Hbf;8000240;Dortmund Hbf;ICE;1222;;2024-11-04 20:17:00;2024-11-04 20:53:00;;;36;DB Fernverkehr AG;Mainz Hbf-Dortmund Hbf;44
-8312398823745694210-2411071511-9;Mainz Hbf;8000240;Basel SBB;ICE;377;;2024-11-07 20:42:00;2024-11-07 20:57:00;2024-11-07 20:02:00;c;15;DB Fernverkehr AG;Mainz Hbf-Basel SBB;44
-2289591885774835907-2411070513-7;Mannheim Hbf;8000244;Düsseldorf Hbf;ICE;206;;2024-11-07 07:35:00;2024-11-07 07:41:00;;;6;DB Fernverkehr AG;Mannheim Hbf-Düsseldorf Hbf;44
-5935110249510403862-2411091438-4;Mainz Hbf;8000240;Mannheim Hbf;N;12221;SE14;2024-11-09 15:11:00;2024-11-09 15:47:00;;;36;DB Regio AG;SE14;44
-4580757756484141741-2410291315-8;Mannheim Hbf;8000244;Innsbruck Hbf;ICE;1211;;2024-10-29 18:30:00;2024-10-29 19:02:00;;;32;DB Fernverkehr AG;Mannheim Hbf-Innsbruck Hbf;43
1135945809059962787-2411082128-2;Wiesbaden Hbf;8000250;Stuttgart Hbf;ICE;617;;2024-11-08 22:26:00;2024-11-08 23:11:00;;;45;DB Fernverkehr AG;Wiesbaden Hbf-Stuttgart Hbf;44
-1497213994658544450-2411051137-12;Mainz Hbf;8000240;Passau Hbf;ICE;927;;2024-11-05 17:42:00;2024-11-05 18:13:00;;;31;DB Fernverkehr AG;Mainz Hbf-Passau Hbf;44
6999480093852846424-2411030733-7;Trier Hbf;8000134;Koblenz Hbf;RE;5109;11;2024-11-03 08:31:00;2024-11-03 08:37:00;;;6;DB Regio AG;RE11;44
-5040855886902453859-2411021528-7;Mainz Hbf;8000240;Köln Hbf;ICE;514;;2024-11-02 19:21:00;2024-11-02 19:28:00;;;7;DB Fernverkehr AG;Mainz Hbf-Köln Hbf;43
2605840529166903236-2411022019-8;Trier Hbf;8000134;Luxembourg;RE;5128;11;2024-11-02 21:43:00;2024-11-02 22:02:00;;;19;DB Regio AG;RE11;43
-1556567793911227603-2410311328-2;Wiesbaden Hbf;8000250;München Hbf;ICE;519;;2024-10-31 14:26:00;2024-10-31 15:29:00;2024-10-31 13:51:00;p;63;DB Fernverkehr AG;Wiesbaden Hbf-München Hbf;43
1672939722005276167-2411031506-8;Trier Hbf;8000134;Mannheim Hbf;RE;4118;1;2024-11-03 16:33:00;2024-11-03 17:18:00;;;45;DB Regio AG;RE1;44
-8338217849521596952-2410260636-8;Mainz Hbf;8000240;München Hbf;ICE;1621;;2024-10-26 09:42:00;2024-10-26 10:01:00;;;19;DB Fernverkehr AG;Mainz Hbf-München Hbf;42
8477899462969618194-2411082101-1;Trier Hbf;8000134;Homburg(Saar)Hbf;RB;12589;71;2024-11-08 21:01:00;2024-11-08 21:09:00;;;8;DB Regio AG;RB71;44
2605840529166903236-2411082019-8;Trier Hbf;8000134;Luxembourg;RE;5128;11;2024-11-08 21:43:00;2024-11-08 21:52:00;;;9;DB Regio AG;RE11;44
5334050645149528646-2411051610-15;Mannheim Hbf;8000244;Germersheim;S;38344;3;2024-11-05 17:04:00;2024-11-05 17:19:00;;;15;DB Regio AG;S3;44
-4077045730895518566-2411071806-8;Trier Hbf;8000134;Kaiserslautern Hbf;RE;4124;1;2024-11-07 19:33:00;2024-11-07 20:03:00;;;30;DB Regio AG;RE1;44
-2497385696290219436-2410260507-8;Mainz Hbf;8000240;Frankfurt(Main)Hbf;RE;4251;2;2024-10-26 06:10:00;2024-10-26 06:18:00;;;8;DB Regio AG;RE2;42
-4616529051509705171-2411051754-3;Mannheim Hbf;8000244;Paris Est;ICE;9550;;2024-11-05 19:40:00;2024-11-05 19:46:00;;;6;DB Fernverkehr AG;Mannheim Hbf-Paris Est;44
4281464429952814154-2411051728-3;Mannheim Hbf;8000244;München Hbf;ICE;613;;2024-11-05 19:31:00;2024-11-05 19:38:00;;;7;DB Fernverkehr AG;Mannheim Hbf-München Hbf;44
5725035179708558025-2411051415-8;Mannheim Hbf;8000244;Basel SBB;ICE;375;;2024-11-05 19:34:00;2024-11-05 19:42:00;;;8;DB Fernverkehr AG;Mannheim Hbf-Basel SBB;44
-3855639451194590033-2411011258-17;Mannheim Hbf;8000244;Mosbach(Baden);S;38235;2;2024-11-01 14:07:00;2024-11-01 14:13:00;;;6;DB Regio AG;S2;43
-3766990142752246629-2411050519-15;Mainz Hbf;8000240;Frankfurt(Main)Hbf;RB;29553;33;2024-11-05 06:42:00;2024-11-05 07:05:00;;;23;DB Regio AG;RB33;44
656025386741986416-2411050659-1;Mainz Hbf;8000240;Alzey;RB;29236;31;2024-11-05 06:59:00;2024-11-05 07:05:00;;;6;DB Regio AG;RB31;44
2878608292669245011-2410261359-8;Frankfurt(Main)Hbf;8000105;Berlin Gesundbrunnen;ICE;70;;2024-10-26 18:14:00;2024-10-26 18:41:00;;;27;DB Fernverkehr AG;Frankfurt(Main)Hbf-Berlin Gesundbrunnen;42
-6015548354485926442-2410261830-1;Frankfurt(Main)Hbf;8000105;Hanau Hbf;HLB;28655;RB58;2024-10-26 18:30:00;2024-10-26 18:36:00;;;6;Hessische Landesbahn;RB58;42
2774174590951633862-2411042228-18;Mainz Hbf;8000240;Frankfurt(Main)Hbf;ICE;921;;2024-11-05 06:29:00;2024-11-05 06:58:00;;;29;DB Fernverkehr AG;Mainz Hbf-Frankfurt(Main)Hbf;44
-4077045730895518566-2411031806-8;Trier Hbf;8000134;Kaiserslautern Hbf;RE;4124;1;2024-11-03 19:33:00;2024-11-03 20:03:00;;;30;DB Regio AG;RE1;44
-4534381173691714871-2411031636-16;Trier Hbf;8000134;Koblenz Hbf;RE;4131;1;2024-11-03 19:31:00;2024-11-03 20:18:00;;;47;DB Regio AG;RE1;44
4067520104924330339-2410261838-1;Frankfurt(Main)Hbf;8000105;Mannheim Hbf;N;12229;SE14;2024-10-26 18:38:00;2024-10-26 18:51:00;;;13;DB Regio AG;SE14;42
1917921998729549922-2410261838-1;Frankfurt(Main)Hbf;8000105;Erbach(Odenw);VIA;25133;RE85;2024-10-26 18:38:00;2024-10-26 18:46:00;;;8;VIAS GmbH;RE85;42
1672250051569615436-2410301649-1;Mannheim Hbf;8000244;Frankfurt(Main)Hbf;N;12226;SE14;2024-10-30 16:49:00;2024-10-30 17:06:00;;;17;DB Regio AG;SE14;43
-6817269415809298934-2411070948-1;Mannheim Hbf;8000244;Frankfurt(Main)Hbf;N;12212;SE14;2024-11-07 09:48:00;2024-11-07 10:07:00;;;19;DB Regio AG;SE14;44
-1201221243809650511-2411081346-1;Trier Hbf;8000134;Luxembourg;RB;5646;83;2024-11-08 13:46:00;2024-11-08 13:55:00;;;9;DB Regio AG;RB83;44
-7306060287928860392-2411070915-7;Mainz Hbf;8000240;München Hbf;ICE;597;;2024-11-07 13:42:00;2024-11-07 13:54:00;;;12;DB Fernverkehr AG;Mainz Hbf-München Hbf;44
-1671904383473759005-2411071051-13;Mainz Hbf;8000240;Frankfurt(Main)Hbf;RE;29515;3;2024-11-07 13:10:00;2024-11-07 13:23:00;;;13;DB Regio AG;RE3;44
-4674302681811850992-2411071913-10;Wiesbaden Hbf;8000250;Köln Hbf;ICE;100;;2024-11-07 22:54:00;2024-11-07 23:14:00;;;20;DB Fernverkehr AG;Wiesbaden Hbf-Köln Hbf;44
1135945809059962787-2411072128-2;Wiesbaden Hbf;8000250;Stuttgart Hbf;ICE;617;;2024-11-07 22:26:00;2024-11-07 22:32:00;;;6;DB Fernverkehr AG;Wiesbaden Hbf-Stuttgart Hbf;44
-2497385696290219436-2410280507-8;Mainz Hbf;8000240;Frankfurt(Main)Hbf;RE;4251;2;2024-10-28 06:10:00;2024-10-28 06:59:00;;;49;DB Regio AG;RE2;43
8149147754402883805-2410280442-15;Mainz Hbf;8000240;Frankfurt(Main)Hbf;RE;29503;3;2024-10-28 06:58:00;2024-10-28 07:47:00;;;49;DB Regio AG;RE3;43
-4534381173691714871-2410311636-1;Mannheim Hbf;8000244;Koblenz Hbf;RE;4131;1;2024-10-31 16:36:00;2024-10-31 16:44:00;;;8;DB Regio AG;RE1;43
656025386741986416-2410280659-1;Mainz Hbf;8000240;Alzey;RB;29236;31;2024-10-28 06:59:00;2024-10-28 07:09:00;;;10;DB Regio AG;RB31;43
-5040855886902453859-2410261528-6;Mannheim Hbf;8000244;Köln Hbf;ICE;514;;2024-10-26 18:20:00;2024-10-26 18:33:00;;;13;DB Fernverkehr AG;Mannheim Hbf-Köln Hbf;42
-4023325533668720220-2411022242-1;Frankfurt(Main)Hbf;8000105;Wächtersbach;RB;15536;51;2024-11-02 22:42:00;2024-11-02 23:18:00;;;36;DB Regio AG;RB51;43
7846831892599126597-2411081654-4;Wiesbaden Hbf;8000250;Neuwied;VIA;25024;RB10;2024-11-08 17:33:00;2024-11-08 17:39:00;;;6;VIAS GmbH;RB10;44
-7262621368851051372-2411081607-3;Wiesbaden Hbf;8000250;Basel SBB;ICE;201;;2024-11-08 17:26:00;2024-11-08 17:52:00;;;26;DB Fernverkehr AG;Wiesbaden Hbf-Basel SBB;44
5937263210931922263-2411081816-26;Mainz Hbf;8000240;Wiesbaden Hbf;S;35860;8;2024-11-08 19:29:00;2024-11-08 19:38:00;;;9;DB Regio AG;S8;44
4067520104924330339-2411081838-4;Mainz Hbf;8000240;Mannheim Hbf;N;12229;SE14;2024-11-08 19:11:00;2024-11-08 19:17:00;;;6;DB Regio AG;SE14;44
8428028954903351107-2411081636-9;Mainz Hbf;8000240;Passau Hbf;ICE;929;;2024-11-08 19:42:00;2024-11-08 19:48:00;;;6;DB Fernverkehr AG;Mainz Hbf-Passau Hbf;44
6126901332954732853-2411081846-26;Mainz Hbf;8000240;Wiesbaden Hbf;S;35862;8;2024-11-08 19:59:00;2024-11-08 20:08:00;;;9;DB Regio AG;S8;44
4517498801247346569-2410310826-1;Frankfurt(Main)Hbf;8000105;Fulda;RE;4506;50;2024-10-31 08:26:00;2024-10-31 09:03:00;;;37;DB Regio AG;RE50;43
-1239276745961440753-2410301735-1;Wiesbaden Hbf;8000250;Rödermark-Ober Roden;S;35159;1;2024-10-30 17:35:00;2024-10-30 17:47:00;;;12;DB Regio AG;S1;43
7846831892599126597-2410301654-4;Wiesbaden Hbf;8000250;Neuwied;VIA;25024;RB10;2024-10-30 17:33:00;2024-10-30 17:41:00;;;8;VIAS GmbH;RB10;43
-6527715130613816337-2411040749-12;Mannheim Hbf;8000244;Karlsruhe Hbf;S;38331;3;2024-11-04 08:30:00;2024-11-04 08:37:00;;;7;DB Regio AG;S3;44
-1605659143401192696-2410310815-1;Frankfurt(Main)Hbf;8000105;Siegen Hbf;HLB;24508;RE99;2024-10-31 08:15:00;2024-10-31 08:33:00;;;18;Hessische Landesbahn;RE99;43
4607999629183874059-2410310803-1;Frankfurt(Main)Hbf;8000105;Dieburg;RB;15621;61;2024-10-31 08:03:00;2024-10-31 08:18:00;2024-10-31 08:31:00;c;15;DB Regio AG;RB61;43
6857733995447485164-2411041115-7;Mainz Hbf;8000240;München Hbf;ICE;599;;2024-11-04 15:42:00;2024-11-04 15:57:00;2024-11-04 14:48:00;c;15;DB Fernverkehr AG;Mainz Hbf-München Hbf;44
176974344623589921-2410270935-1;Wiesbaden Hbf;8000250;Rödermark-Ober Roden;S;35127;1;2024-10-27 09:35:00;2024-10-27 09:41:00;;;6;DB Regio AG;S1;43
-7610672940066525446-2411051846-6;Mannheim Hbf;8000244;Frankfurt(Main)Hbf;ICE;590;;2024-11-05 21:31:00;2024-11-05 21:48:00;;;17;DB Fernverkehr AG;Mannheim Hbf-Frankfurt(Main)Hbf;44
-4310991229630193359-2410280701-1;Mainz Hbf;8000240;Köln Messe/Deutz;RB;25416;26;2024-10-28 07:01:00;2024-10-28 07:42:00;;;41;DB Regio AG;RB26;43
3596733780499351643-2410280434-9;Mainz Hbf;8000240;Linz Hbf;ICE;23;;2024-10-28 07:40:00;2024-10-28 07:50:00;;;10;DB Fernverkehr AG;Mainz Hbf-Linz Hbf;43
4871792043336475885-2411052133-1;Mannheim Hbf;8000244;Frankfurt(Main)Hbf;RE;15334;60;2024-11-05 21:33:00;2024-11-05 21:52:00;;;19;DB Regio AG;RE60;44
-4776595268609006900-2410311615-1;Frankfurt(Main)Hbf;8000105;Hamburg-Altona;ICE;1594;;2024-10-31 16:15:00;2024-10-31 16:38:00;;;23;DB Fernverkehr AG;Frankfurt(Main)Hbf-Hamburg-Altona;43
3651106629179155814-2411071031-13;Trier Hbf;8000134;Koblenz Hbf;RE;4117;1;2024-11-07 12:31:00;2024-11-07 12:38:00;;;7;DB Regio AG;RE1;44
4524910290568704513-2410311616-1;Frankfurt(Main)Hbf;8000105;Amsterdam Centraal;ICE;122;;2024-10-31 16:16:00;2024-10-31 16:28:00;;;12;DB Fernverkehr AG;Frankfurt(Main)Hbf-Amsterdam Centraal;43
2605840529166903236-2411092019-8;Trier Hbf;8000134;Luxembourg;RE;5128;11;2024-11-09 21:43:00;2024-11-09 21:49:00;;;6;DB Regio AG;RE11;44
776874307993202871-2410311306-8;Frankfurt(Main)Hbf;8000105;Berlin Gesundbrunnen;ICE;72;;2024-10-31 16:13:00;2024-10-31 16:19:00;;;6;DB Fernverkehr AG;Frankfurt(Main)Hbf-Berlin Gesundbrunnen;43
277175714248225050-2410311217-11;Frankfurt(Main)Hbf;8000105;Stuttgart Hbf;ICE;579;;2024-10-31 16:52:00;2024-10-31 17:04:00;;;12;DB Fernverkehr AG;Frankfurt(Main)Hbf-Stuttgart Hbf;43
-1497213994658544450-2411021136-13;Frankfurt(Main)Hbf;8000105;Passau Hbf;ICE;927;;2024-11-02 19:12:00;2024-11-02 19:54:00;;;42;DB Fernverkehr AG;Frankfurt(Main)Hbf-Passau Hbf;43
-1861627425367595925-2411021515-6;Frankfurt(Main)Hbf;8000105;Stuttgart Hbf;ICE;693;;2024-11-02 19:05:00;2024-11-02 19:13:00;;;8;DB Fernverkehr AG;Frankfurt(Main)Hbf-Stuttgart Hbf;43
9028525417583405518-2410261013-6;Mannheim Hbf;8000244;Kiel Hbf;ICE;370;;2024-10-26 12:34:00;2024-10-26 12:45:00;;;11;DB Fernverkehr AG;Mannheim Hbf-Kiel Hbf;42
-5828902107838564008-2410260905-5;Mannheim Hbf;8000244;Heidelberg Hbf;TGV;9551;;2024-10-26 12:20:00;2024-10-26 12:48:00;;;28;SNCF;Mannheim Hbf-Heidelberg Hbf;42
2085951973417587852-2411081706-8;Trier Hbf;8000134;Luxembourg;RE;5122;11;2024-11-08 18:37:00;2024-11-08 18:46:00;;;9;DB Regio AG;RE11;44
-3439334128233400714-2411081706-8;Trier Hbf;8000134;Mannheim Hbf;RE;4122;1;2024-11-08 18:33:00;2024-11-08 18:44:00;;;11;DB Regio AG;RE1;44
3704713885565394549-2410301036-9;Mainz Hbf;8000240;Linz Hbf;ICE;29;;2024-10-30 13:42:00;2024-10-30 13:58:00;;;16;DB Fernverkehr AG;Mainz Hbf-Linz Hbf;43
-4059341726586179126-2411011237-16;Trier Hbf;8000134;Koblenz Hbf;RE;4123;1;2024-11-01 15:31:00;2024-11-01 15:47:00;2024-11-01 15:07:00;c;16;DB Regio AG;RE1;43
-6960957430524549063-2411051027-2;Wiesbaden Hbf;8000250;Basel SBB;ICE;105;;2024-11-05 11:26:00;2024-11-05 12:06:00;;;40;DB Fernverkehr AG;Wiesbaden Hbf-Basel SBB;44
-7184453857839759572-2411050729-8;Wiesbaden Hbf;8000250;Köln Hbf;ICE;612;;2024-11-05 11:39:00;2024-11-05 12:02:00;;;23;DB Fernverkehr AG;Wiesbaden Hbf-Köln Hbf;44
765884255463401950-2411031439-16;Trier Hbf;8000134;Koblenz Hbf;RE;4127;1;2024-11-03 17:31:00;2024-11-03 17:53:00;;;22;DB Regio AG;RE1;44
-5173746836940434635-2410310803-1;Mainz Hbf;8000240;Alzey;RE;29200;13;2024-10-31 08:03:00;2024-10-31 08:13:00;;;10;DB Regio AG;RE13;43
4477204509710410756-2411062027-3;Mannheim Hbf;8000244;Karlsruhe Hbf;ICE;205;;2024-11-06 22:35:00;2024-11-06 23:20:00;;;45;DB Fernverkehr AG;Mannheim Hbf-Karlsruhe Hbf;44
-8095287006408404249-2411062038-32;Mannheim Hbf;8000244;Bruchsal;S;38422;4;2024-11-06 22:43:00;2024-11-06 22:51:00;;;8;DB Regio AG;S4;44
7983801099953614172-2410261427-3;Mannheim Hbf;8000244;Basel SBB;ICE;109;;2024-10-26 16:35:00;2024-10-26 17:22:00;;;47;DB Fernverkehr AG;Mannheim Hbf-Basel SBB;42
8983673647294408675-2411060840-14;Frankfurt(Main)Hbf;8000105;Hamburg Hbf;ICE;1218;;2024-11-06 14:57:00;2024-11-06 16:09:00;;;72;DB Fernverkehr AG;Frankfurt(Main)Hbf-Hamburg Hbf;44
3596733780499351643-2411060434-9;Mainz Hbf;8000240;Linz Hbf;ICE;23;;2024-11-06 07:40:00;2024-11-06 08:00:00;;;20;DB Fernverkehr AG;Mainz Hbf-Linz Hbf;44
8276221152111004530-2410261521-18;Mannheim Hbf;8000244;Germersheim;S;38342;3;2024-10-26 16:31:00;2024-10-26 16:46:00;;;15;DB Regio AG;S3;42
-3086157297751299020-2411060724-1;Mainz Hbf;8000240;Kirchheimbolanden;RB;29238;31;2024-11-06 07:24:00;2024-11-06 07:30:00;;;6;DB Regio AG;RB31;44
8986638310962547163-2411080510-7;Trier Hbf;8000134;Koblenz Hbf;RE;5105;11;2024-11-08 06:10:00;2024-11-08 06:17:00;;;7;DB Regio AG;RE11;44
-2410678947448150510-2411060703-8;Mainz Hbf;8000240;Bingen(Rhein) Hbf;HLB;63654;RB26;2024-11-06 07:37:00;2024-11-06 07:47:00;;;10;Hessische Landesbahn;RB26;44
-3730361948130107263-2411060616-24;Mainz Hbf;8000240;Wiesbaden Hbf;S;35812;8;2024-11-06 07:29:00;2024-11-06 07:36:00;;;7;DB Regio AG;S8;44
2120912717697354427-2411060723-1;Mainz Hbf;8000240;Idar-Oberstein;RB;29554;33;2024-11-06 07:23:00;2024-11-06 07:34:00;;;11;DB Regio AG;RB33;44
